MRTime,Longitude,Latitude,RNCID_1,CellID_1,SignalLevel_1,RSSI_1,RNCID_2,CellID_2,SignalLevel_2,RSSI_2,RNCID_3,CellID_3,SignalLevel_3,RSSI_3,RNCID_4,CellID_4,SignalLevel_4,RSSI_4,RNCID_5,CellID_5,SignalLevel_5,RSSI_5,RNCID_6,CellID_6,SignalLevel_6,RSSI_6,RNCID_7,CellID_7,SignalLevel_7,RSSI_7,邻接基站个数,id_combine
1.51e+12,121.2049181,31.29034191,6188,27395,4,-67,6188,27379,4,-69,6188.0,27393.0,4.0,-79.0,6182.0,13394.0,4.0,-75.0,6182.0,41235.0,4.0,-83.0,6188.0,27378.0,4.0,-85.0,,,,,6,33583
1.51e+12,121.2050217,31.29037057,6188,27395,4,-65,6188,27379,4,-67,6188.0,27393.0,4.0,-79.0,6182.0,13394.0,4.0,-77.0,6182.0,41235.0,4.0,-83.0,6188.0,27378.0,4.0,-85.0,,,,,6,33583
1.51e+12,121.2050562,31.29045019,6188,27395,4,-63,6188,27379,4,-67,6188.0,27393.0,4.0,-79.0,6182.0,13394.0,4.0,-81.0,6182.0,41235.0,4.0,-83.0,6188.0,27378.0,4.0,-85.0,,,,,6,33583
1.51e+12,121.2051136,31.29051358,6188,27395,4,-65,6188,27379,4,-67,6188.0,27393.0,4.0,-79.0,6182.0,13394.0,4.0,-81.0,6182.0,41235.0,4.0,-83.0,6188.0,27378.0,4.0,-85.0,,,,,6,33583
1.51e+12,121.2051352,31.29059572,6188,27395,4,-69,6188,27379,4,-67,6188.0,27393.0,4.0,-79.0,6182.0,13394.0,4.0,-83.0,6182.0,41235.0,4.0,-85.0,6188.0,27378.0,4.0,-85.0,,,,,6,33583
1.51e+12,121.2051944,31.29065201,6188,27395,4,-69,6188,27379,4,-67,6188.0,27393.0,4.0,-79.0,6182.0,13394.0,4.0,-83.0,6182.0,41235.0,4.0,-85.0,,,,,,,,,5,33583
1.51e+12,121.20525,31.29072665,6188,27395,4,-69,6188,27379,4,-69,6188.0,27393.0,4.0,-77.0,6182.0,13394.0,4.0,-85.0,6182.0,41235.0,4.0,-83.0,,,,,,,,,5,33583
1.51e+12,121.2053016,31.29080198,6188,27395,4,-67,6188,27379,4,-69,6188.0,27393.0,4.0,-77.0,6182.0,13394.0,4.0,-85.0,6182.0,41235.0,4.0,-81.0,6182.0,13698.0,4.0,-87.0,,,,,6,33583
1.51e+12,121.2053424,31.29087113,6188,27395,4,-63,6188,27379,4,-67,6188.0,27393.0,4.0,-73.0,6182.0,13394.0,4.0,-87.0,6182.0,41235.0,4.0,-81.0,6182.0,13698.0,4.0,-87.0,,,,,6,33583
1.51e+12,121.2053752,31.29094968,6188,27395,4,-61,6188,27379,4,-67,6188.0,27393.0,4.0,-73.0,6182.0,13394.0,4.0,-87.0,6182.0,41235.0,4.0,-77.0,6182.0,13698.0,4.0,-87.0,,,,,6,33583
1.51e+12,121.2054034,31.29103121,6188,27395,4,-63,6188,27379,4,-69,6188.0,27393.0,4.0,-69.0,6182.0,13394.0,4.0,-89.0,6182.0,41235.0,4.0,-77.0,6182.0,13698.0,4.0,-87.0,,,,,6,33583
1.51e+12,121.205433,31.29109848,6188,27395,4,-67,6188,27379,4,-69,6188.0,27393.0,4.0,-69.0,6182.0,41235.0,4.0,-73.0,6182.0,13698.0,4.0,-87.0,,,,,,,,,5,33583
1.51e+12,121.2054665,31.29116148,6188,27395,4,-69,6188,27379,4,-69,6188.0,27393.0,4.0,-69.0,6182.0,41235.0,4.0,-73.0,6182.0,13698.0,4.0,-87.0,,,,,,,,,5,33583
1.51e+12,121.2054665,31.29116148,6188,27395,4,-71,6188,27379,4,-69,6188.0,27393.0,4.0,-69.0,6182.0,41235.0,4.0,-71.0,6182.0,13394.0,4.0,-85.0,6188.0,21331.0,4.0,-85.0,,,,,6,33583
1.51e+12,121.2056017,31.2913657,6188,27395,4,-73,6188,27379,4,-69,6188.0,27393.0,4.0,-69.0,6182.0,41235.0,4.0,-71.0,6182.0,13394.0,4.0,-87.0,,,,,,,,,5,33583
1.51e+12,121.2056025,31.29156229,6188,27395,4,-73,6188,27379,4,-69,6188.0,27393.0,4.0,-65.0,6182.0,41235.0,4.0,-71.0,6182.0,13394.0,4.0,-87.0,,,,,,,,,5,33583
1.51e+12,121.2055907,31.29163888,6182,41235,4,-65,6188,27393,4,-65,,,,,,,,,,,,,,,,,,,,,2,47417
1.51e+12,121.2057929,31.29159955,6182,41235,4,-57,6188,27393,4,-65,6182.0,44757.0,4.0,-81.0,,,,,,,,,,,,,,,,,3,47417
1.51e+12,121.2058164,31.2916016,6182,41235,4,-55,6188,27393,4,-63,6182.0,44757.0,4.0,-81.0,,,,,,,,,,,,,,,,,3,47417
1.51e+12,121.205862,31.29158006,6182,41235,4,-59,6188,27393,4,-63,6182.0,44757.0,4.0,-79.0,6188.0,27379.0,4.0,-67.0,0.0,-1.0,4.0,-87.0,0.0,-1.0,4.0,-65.0,,,,,6,47417
1.51e+12,121.2059243,31.29157091,6182,41235,4,-63,6188,27393,4,-63,6182.0,44757.0,4.0,-79.0,6188.0,27379.0,4.0,-67.0,0.0,-1.0,4.0,-65.0,,,,,,,,,5,47417
1.51e+12,121.2059574,31.29155877,6182,41235,4,-59,6188,27393,4,-63,6182.0,44757.0,4.0,-79.0,6188.0,27379.0,4.0,-69.0,6182.0,41233.0,4.0,-69.0,0.0,-1.0,4.0,-85.0,,,,,6,47417
1.51e+12,121.206026,31.29154622,6182,41235,4,-59,6188,27393,4,-63,6182.0,44757.0,4.0,-79.0,6188.0,27379.0,4.0,-69.0,6182.0,41233.0,4.0,-69.0,6182.0,44754.0,4.0,-87.0,,,,,6,47417
1.51e+12,121.2061162,31.29152786,6182,41235,4,-61,6188,27393,4,-63,6182.0,44757.0,4.0,-79.0,6188.0,27379.0,4.0,-69.0,6182.0,41233.0,4.0,-67.0,,,,,,,,,5,47417
1.51e+12,121.206205,31.29150697,6182,41235,4,-67,6188,27393,4,-63,6182.0,44757.0,4.0,-79.0,6188.0,27379.0,4.0,-69.0,6182.0,41233.0,4.0,-67.0,,,,,,,,,5,47417
1.51e+12,121.206379,31.29149031,6182,41235,4,-69,6188,27393,4,-63,6182.0,44757.0,4.0,-79.0,6188.0,27379.0,4.0,-69.0,6182.0,41233.0,4.0,-67.0,,,,,,,,,5,47417
1.51e+12,121.206379,31.29149031,6182,41235,4,-69,6188,27393,4,-63,6182.0,44757.0,4.0,-79.0,6188.0,27379.0,4.0,-71.0,6182.0,41233.0,4.0,-67.0,0.0,-1.0,4.0,-83.0,,,,,6,47417
1.51e+12,121.2065721,31.29149455,6182,41235,4,-67,6188,27393,4,-65,6182.0,44757.0,4.0,-79.0,6188.0,27379.0,4.0,-71.0,6182.0,41233.0,4.0,-67.0,6188.0,27377.0,4.0,-83.0,,,,,6,47417
1.51e+12,121.2068318,31.29149963,6182,41235,4,-65,6188,27393,4,-65,6182.0,44757.0,4.0,-79.0,6188.0,27379.0,4.0,-71.0,6182.0,41233.0,4.0,-67.0,6188.0,27377.0,4.0,-83.0,,,,,6,47417
1.51e+12,121.2068318,31.29149963,6182,41235,4,-63,6188,27393,4,-63,6182.0,44757.0,4.0,-79.0,6188.0,27379.0,4.0,-73.0,6182.0,41233.0,4.0,-67.0,6188.0,27377.0,4.0,-83.0,,,,,6,47417
1.51e+12,121.2070068,31.29149037,6182,41235,4,-67,6188,27393,4,-63,6182.0,44757.0,4.0,-81.0,6188.0,27379.0,4.0,-73.0,6182.0,41233.0,4.0,-67.0,6188.0,27377.0,4.0,-85.0,,,,,6,47417
1.51e+12,121.2071236,31.29142158,6182,41235,4,-69,6188,27393,4,-65,6182.0,44757.0,4.0,-81.0,6188.0,27379.0,4.0,-73.0,6182.0,41233.0,4.0,-67.0,6188.0,27377.0,4.0,-85.0,,,,,6,47417
1.51e+12,121.2072154,31.29140927,6182,41235,4,-67,6188,27393,4,-65,6182.0,44757.0,4.0,-83.0,6188.0,27379.0,4.0,-73.0,6182.0,41233.0,4.0,-69.0,6182.0,44754.0,4.0,-83.0,,,,,6,47417
1.51e+12,121.2073036,31.29139421,6182,41235,4,-69,6188,27393,4,-63,6182.0,44757.0,4.0,-83.0,6188.0,27379.0,4.0,-73.0,6182.0,41233.0,4.0,-69.0,6182.0,44754.0,4.0,-85.0,,,,,6,47417
1.51e+12,121.207451,31.29138624,6182,41235,4,-71,6188,27393,4,-63,6182.0,44757.0,4.0,-83.0,6188.0,27379.0,4.0,-73.0,6182.0,41233.0,4.0,-69.0,6182.0,44754.0,4.0,-85.0,,,,,6,47417
1.51e+12,121.2075127,31.29138874,6182,41235,4,-73,6188,27393,4,-65,6182.0,44757.0,4.0,-83.0,6188.0,27379.0,4.0,-73.0,6182.0,41233.0,4.0,-69.0,6188.0,27377.0,4.0,-83.0,0.0,-1.0,4.0,-87.0,7,47417
1.51e+12,121.2076137,31.29138777,6182,41235,4,-73,6188,27393,4,-65,6182.0,44757.0,4.0,-83.0,6188.0,27379.0,4.0,-73.0,6182.0,41233.0,4.0,-69.0,6188.0,27377.0,4.0,-83.0,6182.0,13394.0,4.0,-89.0,7,47417
1.51e+12,121.2077051,31.29138048,6188,27393,4,-51,6188,27393,4,-61,6182.0,44757.0,4.0,-83.0,6188.0,27379.0,4.0,-73.0,6182.0,41233.0,4.0,-69.0,6188.0,27377.0,4.0,-85.0,6182.0,13394.0,4.0,-89.0,7,33581
1.51e+12,121.2078029,31.29137184,6188,27393,4,-51,6182,44757,4,-81,6188.0,27379.0,4.0,-73.0,6182.0,41235.0,4.0,-71.0,6182.0,44754.0,4.0,-85.0,,,,,,,,,5,33581
1.51e+12,121.2078029,31.29137184,6188,27393,4,-51,6182,44757,4,-81,6188.0,27379.0,4.0,-75.0,6182.0,41235.0,4.0,-71.0,6182.0,41233.0,4.0,-69.0,6188.0,27377.0,4.0,-83.0,,,,,6,33581
1.51e+12,121.2078738,31.2913943,6188,27393,4,-51,6188,27379,4,-75,6182.0,41235.0,4.0,-73.0,6182.0,41233.0,4.0,-69.0,,,,,,,,,,,,,4,33581
1.51e+12,121.2078738,31.2913943,6188,27393,4,-51,6188,27379,4,-75,6182.0,41235.0,4.0,-73.0,6182.0,41233.0,4.0,-69.0,6188.0,27395.0,4.0,-69.0,,,,,,,,,5,33581
1.51e+12,121.208077,31.2914462,6188,27393,4,-55,6188,27379,4,-75,6182.0,41235.0,4.0,-73.0,6182.0,41233.0,4.0,-69.0,6188.0,27395.0,4.0,-69.0,,,,,,,,,5,33581
1.51e+12,121.2083601,31.29143112,6188,27393,4,-57,6188,27379,4,-75,6182.0,41235.0,4.0,-73.0,6182.0,41233.0,4.0,-69.0,6188.0,27395.0,4.0,-69.0,6188.0,27377.0,4.0,-81.0,,,,,6,33581
1.51e+12,121.2085493,31.2914002,6188,27393,4,-57,6188,27379,4,-75,6182.0,41235.0,4.0,-73.0,6182.0,41233.0,4.0,-69.0,6188.0,27395.0,4.0,-71.0,6188.0,27377.0,4.0,-79.0,,,,,6,33581
1.51e+12,121.2086139,31.29136771,6188,27393,4,-59,6188,27379,4,-75,6182.0,41235.0,4.0,-73.0,6182.0,41233.0,4.0,-69.0,6188.0,27395.0,4.0,-71.0,6188.0,27377.0,4.0,-79.0,,,,,6,33581
1.51e+12,121.2087176,31.29135911,6188,27393,4,-59,6188,27379,4,-75,6182.0,41235.0,4.0,-75.0,6182.0,41233.0,4.0,-69.0,6188.0,27395.0,4.0,-73.0,6188.0,27377.0,4.0,-75.0,,,,,6,33581
1.51e+12,121.2087905,31.29138883,6188,27393,4,-59,6188,27379,4,-75,6182.0,41235.0,4.0,-75.0,6182.0,41233.0,4.0,-71.0,6188.0,27395.0,4.0,-73.0,6188.0,27377.0,4.0,-75.0,,,,,6,33581
1.51e+12,121.2089261,31.29136787,6188,27393,4,-59,6188,27379,4,-77,6182.0,41235.0,4.0,-75.0,6182.0,41233.0,4.0,-71.0,6188.0,27395.0,4.0,-75.0,6188.0,27377.0,4.0,-71.0,,,,,6,33581
1.51e+12,121.2089579,31.29137667,6188,27393,4,-61,6188,27379,4,-77,6182.0,41235.0,4.0,-77.0,6182.0,41233.0,4.0,-73.0,6188.0,27395.0,4.0,-75.0,6188.0,27377.0,4.0,-71.0,,,,,6,33581
1.51e+12,121.2090606,31.29139,6188,27393,4,-63,6188,27379,4,-79,6182.0,41235.0,4.0,-77.0,6182.0,41233.0,4.0,-73.0,6188.0,27395.0,4.0,-79.0,6188.0,27377.0,4.0,-69.0,,,,,6,33581
1.51e+12,121.2091933,31.29138439,6188,27393,4,-63,6182,41235,4,-79,6182.0,41233.0,4.0,-75.0,6188.0,27395.0,4.0,-79.0,6188.0,27377.0,4.0,-69.0,,,,,,,,,5,33581
1.51e+12,121.2093465,31.29137636,6188,27393,4,-61,6182,41235,4,-79,6182.0,41233.0,4.0,-75.0,6188.0,27395.0,4.0,-83.0,6188.0,27377.0,4.0,-71.0,,,,,,,,,5,33581
1.51e+12,121.2094593,31.29136819,6188,27393,4,-63,6182,41233,4,-79,6188.0,27377.0,4.0,-71.0,6188.0,27379.0,4.0,-79.0,6182.0,44757.0,4.0,-81.0,,,,,,,,,5,33581
1.51e+12,121.2095353,31.29136561,6188,27393,4,-61,6182,41233,4,-79,6188.0,27377.0,4.0,-69.0,6188.0,27379.0,4.0,-81.0,6182.0,44757.0,4.0,-85.0,0.0,-1.0,4.0,-73.0,0.0,-1.0,4.0,-75.0,7,33581
1.51e+12,121.2095353,31.29136561,6188,27393,4,-59,6182,41233,4,-81,6188.0,27377.0,4.0,-69.0,6188.0,27379.0,4.0,-81.0,6188.0,26049.0,4.0,-73.0,6188.0,27394.0,4.0,-75.0,6188.0,27395.0,4.0,-83.0,7,33581
1.51e+12,121.2096482,31.29136228,6188,27393,4,-59,6182,41233,4,-81,6188.0,27377.0,4.0,-69.0,6188.0,27379.0,4.0,-81.0,6188.0,26049.0,4.0,-69.0,6188.0,27394.0,4.0,-75.0,6188.0,27395.0,4.0,-81.0,7,33581
1.51e+12,121.2097952,31.2913199,6188,27393,4,-63,6182,41233,4,-79,6188.0,27377.0,4.0,-69.0,6188.0,27379.0,4.0,-81.0,6188.0,26049.0,4.0,-69.0,6188.0,27394.0,4.0,-75.0,6188.0,27395.0,4.0,-81.0,7,33581
1.51e+12,121.2098717,31.29136383,6188,27393,4,-67,6182,41233,4,-79,6188.0,27377.0,4.0,-71.0,6188.0,27379.0,4.0,-83.0,6188.0,26049.0,4.0,-65.0,6188.0,27394.0,4.0,-75.0,6188.0,27395.0,4.0,-81.0,7,33581
1.51e+12,121.2099376,31.29137826,6188,27393,4,-67,6182,41233,4,-79,6188.0,27377.0,4.0,-71.0,6188.0,26049.0,4.0,-65.0,6188.0,27394.0,4.0,-77.0,6188.0,27395.0,4.0,-81.0,0.0,-1.0,4.0,-79.0,7,33581
1.51e+12,121.2100156,31.29137869,6188,27393,4,-67,6182,41233,4,-79,6188.0,27377.0,4.0,-73.0,6188.0,26049.0,4.0,-61.0,6188.0,27394.0,4.0,-77.0,6188.0,27395.0,4.0,-81.0,6188.0,26051.0,4.0,-77.0,7,33581
1.51e+12,121.2102102,31.29133801,6188,27393,4,-69,6182,41233,4,-79,6188.0,27377.0,4.0,-73.0,6188.0,26049.0,4.0,-61.0,6188.0,27394.0,4.0,-77.0,6188.0,26051.0,4.0,-77.0,6188.0,27379.0,4.0,-81.0,7,33581
1.51e+12,121.2102968,31.29132915,6188,27393,4,-71,6182,41233,4,-79,6188.0,27377.0,4.0,-75.0,6188.0,26049.0,4.0,-59.0,6188.0,27394.0,4.0,-77.0,6188.0,26051.0,4.0,-75.0,6188.0,27379.0,4.0,-81.0,7,33581
1.51e+12,121.2103981,31.29129326,6188,26049,4,-59,6188,27377,4,-75,6188.0,27394.0,4.0,-77.0,6188.0,26051.0,4.0,-77.0,,,,,,,,,,,,,4,32237
1.51e+12,121.2104971,31.29128397,6188,26049,4,-61,6188,27377,4,-73,6188.0,27394.0,4.0,-75.0,6188.0,26051.0,4.0,-77.0,6188.0,27393.0,4.0,-69.0,0.0,-1.0,4.0,-83.0,0.0,-1.0,4.0,-83.0,7,32237
1.51e+12,121.2106019,31.29128997,6188,26049,4,-65,6188,27377,4,-73,6188.0,27394.0,4.0,-75.0,6188.0,26051.0,4.0,-77.0,6188.0,27393.0,4.0,-69.0,6182.0,44757.0,4.0,-79.0,6188.0,27379.0,4.0,-83.0,7,32237
1.51e+12,121.2107091,31.29128719,6188,26049,4,-65,6188,27377,4,-73,6188.0,27394.0,4.0,-75.0,6188.0,26051.0,4.0,-77.0,6188.0,27393.0,4.0,-69.0,6182.0,44757.0,4.0,-79.0,6188.0,27379.0,4.0,-85.0,7,32237
1.51e+12,121.2108269,31.29127879,6188,26049,4,-57,6188,27377,4,-73,6188.0,27394.0,4.0,-75.0,6188.0,26051.0,4.0,-75.0,6188.0,27393.0,4.0,-69.0,6182.0,44757.0,4.0,-75.0,6188.0,27379.0,4.0,-85.0,7,32237
1.51e+12,121.2109423,31.29125849,6188,26049,4,-53,6188,27377,4,-71,6188.0,27394.0,4.0,-75.0,6188.0,26051.0,4.0,-75.0,6188.0,27393.0,4.0,-69.0,6182.0,44757.0,4.0,-75.0,0.0,-1.0,4.0,-83.0,7,32237
1.51e+12,121.2111081,31.29124863,6188,26049,4,-53,6188,27377,4,-69,6188.0,27394.0,4.0,-75.0,6188.0,26051.0,4.0,-73.0,6188.0,27393.0,4.0,-67.0,6182.0,44757.0,4.0,-73.0,6182.0,44754.0,4.0,-79.0,7,32237
1.51e+12,121.2111081,31.29124863,6188,26049,4,-51,6188,27377,4,-69,6188.0,27394.0,4.0,-73.0,6188.0,26051.0,4.0,-69.0,6188.0,27393.0,4.0,-67.0,6182.0,44757.0,4.0,-71.0,6182.0,44754.0,4.0,-79.0,7,32237
1.51e+12,121.2112778,31.29126222,6188,26049,4,-53,6188,27377,4,-69,6188.0,27394.0,4.0,-73.0,6188.0,26051.0,4.0,-69.0,6188.0,27393.0,4.0,-67.0,6182.0,44757.0,4.0,-71.0,6182.0,44754.0,4.0,-79.0,7,32237
1.51e+12,121.2113539,31.29124964,6188,26049,4,-57,6188,27377,4,-67,6188.0,27394.0,4.0,-69.0,6188.0,26051.0,4.0,-65.0,6188.0,27393.0,4.0,-65.0,6182.0,44757.0,4.0,-69.0,6182.0,44754.0,4.0,-77.0,7,32237
1.51e+12,121.2114252,31.29122678,6188,26049,4,-57,6188,27377,4,-65,6188.0,27394.0,4.0,-69.0,6188.0,26051.0,4.0,-65.0,6188.0,27393.0,4.0,-63.0,6182.0,44757.0,4.0,-69.0,6182.0,44754.0,4.0,-77.0,7,32237
1.51e+12,121.2115014,31.29119693,6188,26049,4,-55,6188,27377,4,-65,6188.0,27394.0,4.0,-69.0,6188.0,26051.0,4.0,-63.0,6188.0,27393.0,4.0,-63.0,6182.0,44757.0,4.0,-71.0,,,,,6,32237
1.51e+12,121.2116623,31.29118171,6188,26049,4,-53,6188,27377,4,-63,6188.0,27394.0,4.0,-69.0,6188.0,26051.0,4.0,-63.0,6188.0,27393.0,4.0,-63.0,6182.0,44757.0,4.0,-71.0,,,,,6,32237
1.51e+12,121.2117544,31.29118432,6188,26049,4,-55,6188,27377,4,-63,6188.0,27394.0,4.0,-65.0,6188.0,26051.0,4.0,-59.0,6188.0,27393.0,4.0,-63.0,6182.0,44757.0,4.0,-71.0,6182.0,44754.0,4.0,-77.0,7,32237
1.51e+12,121.2119907,31.29112858,6188,26049,4,-55,6188,27377,4,-61,6188.0,27394.0,4.0,-61.0,6188.0,26051.0,4.0,-59.0,6188.0,27393.0,4.0,-59.0,6182.0,44757.0,4.0,-71.0,,,,,6,32237
1.51e+12,121.2120179,31.29111682,6188,26049,4,-53,6188,27377,4,-61,6188.0,27394.0,4.0,-61.0,6188.0,26051.0,4.0,-61.0,6188.0,27393.0,4.0,-59.0,,,,,,,,,5,32237
1.51e+12,121.2120761,31.29110577,6188,26049,4,-55,6188,27377,4,-59,6188.0,27394.0,4.0,-59.0,6188.0,26051.0,4.0,-61.0,6188.0,27393.0,4.0,-63.0,,,,,,,,,5,32237
1.51e+12,121.2122068,31.29107945,6188,26049,4,-57,6188,27377,4,-59,6188.0,27394.0,4.0,-59.0,6188.0,26051.0,4.0,-63.0,6188.0,27393.0,4.0,-63.0,,,,,,,,,5,32237
1.51e+12,121.2122999,31.29105066,6188,26049,4,-57,6188,27377,4,-61,6188.0,27394.0,4.0,-59.0,6188.0,26051.0,4.0,-63.0,6188.0,27393.0,4.0,-63.0,,,,,,,,,5,32237
1.51e+12,121.2124369,31.29100013,6188,26049,4,-57,6188,27377,4,-61,6188.0,27394.0,4.0,-59.0,6188.0,26051.0,4.0,-65.0,6188.0,27393.0,4.0,-61.0,,,,,,,,,5,32237
1.51e+12,121.2125452,31.29091589,6188,26049,4,-57,6188,27377,4,-61,6188.0,27394.0,4.0,-57.0,6188.0,26051.0,4.0,-65.0,6188.0,27393.0,4.0,-61.0,,,,,,,,,5,32237
1.51e+12,121.2125918,31.29085256,6188,26049,4,-57,6188,27377,4,-61,6188.0,27394.0,4.0,-57.0,6188.0,26051.0,4.0,-65.0,6188.0,27393.0,4.0,-63.0,,,,,,,,,5,32237
1.51e+12,121.2126118,31.29078345,6188,26049,4,-59,6188,27377,4,-61,6188.0,27394.0,4.0,-57.0,6188.0,26051.0,4.0,-67.0,6188.0,27393.0,4.0,-63.0,,,,,,,,,5,32237
1.51e+12,121.2125678,31.29067143,6188,26049,4,-59,6188,27377,4,-63,6188.0,27394.0,4.0,-57.0,6188.0,26051.0,4.0,-67.0,6188.0,27393.0,4.0,-65.0,,,,,,,,,5,32237
1.51e+12,121.2125151,31.29050301,6188,26049,4,-61,6188,27377,4,-63,6188.0,27394.0,4.0,-57.0,6188.0,26051.0,4.0,-67.0,6188.0,27393.0,4.0,-65.0,,,,,,,,,5,32237
1.51e+12,121.2124204,31.29031139,6188,26049,4,-63,6188,27377,4,-63,6188.0,27394.0,4.0,-57.0,6188.0,26051.0,4.0,-67.0,6188.0,27393.0,4.0,-65.0,,,,,,,,,5,32237
1.51e+12,121.2124142,31.29027938,6188,26049,4,-61,6188,27377,4,-61,6188.0,27394.0,4.0,-59.0,6188.0,26051.0,4.0,-67.0,6188.0,27393.0,4.0,-67.0,,,,,,,,,5,32237
1.51e+12,121.2123662,31.29021143,6188,26049,4,-61,6188,27377,4,-61,6188.0,27394.0,4.0,-59.0,6188.0,26051.0,4.0,-67.0,6188.0,27393.0,4.0,-67.0,,,,,,,,,5,32237
1.51e+12,121.2123179,31.29015111,6188,27394,4,-57,6188,26051,4,-69,6188.0,27393.0,4.0,-67.0,6188.0,26049.0,4.0,-63.0,0.0,-1.0,4.0,-75.0,,,,,,,,,5,33582
1.51e+12,121.2122338,31.29003296,6188,27394,4,-55,6188,26051,4,-69,6188.0,27393.0,4.0,-67.0,6188.0,26049.0,4.0,-63.0,0.0,-1.0,4.0,-75.0,,,,,,,,,5,33582
1.51e+12,121.2121974,31.28997927,6188,27394,4,-55,6188,26051,4,-69,6188.0,27393.0,4.0,-69.0,6188.0,26049.0,4.0,-63.0,6188.0,27378.0,4.0,-75.0,0.0,-1.0,4.0,-63.0,,,,,6,33582
1.51e+12,121.2121715,31.28991505,6188,27394,4,-59,6188,26051,4,-69,6188.0,27393.0,4.0,-69.0,6188.0,26049.0,4.0,-63.0,6188.0,27378.0,4.0,-77.0,6188.0,27377.0,4.0,-63.0,,,,,6,33582
1.51e+12,121.2121238,31.28984712,6188,27394,4,-61,6188,26051,4,-69,6188.0,27393.0,4.0,-73.0,6188.0,26049.0,4.0,-63.0,6188.0,27378.0,4.0,-77.0,6188.0,27377.0,4.0,-65.0,,,,,6,33582
1.51e+12,121.2120318,31.28974489,6188,27394,4,-57,6188,26051,4,-69,6188.0,27393.0,4.0,-73.0,6188.0,26049.0,4.0,-63.0,6188.0,27378.0,4.0,-75.0,6188.0,27377.0,4.0,-65.0,,,,,6,33582
1.51e+12,121.2119848,31.28970073,6188,27394,4,-57,6188,26051,4,-69,6188.0,27393.0,4.0,-75.0,6188.0,26049.0,4.0,-65.0,6188.0,27378.0,4.0,-75.0,6188.0,27377.0,4.0,-63.0,,,,,6,33582
1.51e+12,121.2119161,31.28962388,6188,27394,4,-57,6188,26051,4,-69,6188.0,27393.0,4.0,-75.0,6188.0,26049.0,4.0,-65.0,6188.0,27378.0,4.0,-75.0,6188.0,27377.0,4.0,-63.0,,,,,6,33582
1.51e+12,121.2118522,31.28954902,6188,27394,4,-59,6188,26051,4,-67,6188.0,27393.0,4.0,-75.0,6188.0,26049.0,4.0,-63.0,6188.0,27378.0,4.0,-75.0,6188.0,27377.0,4.0,-65.0,,,,,6,33582
1.51e+12,121.2118522,31.28954902,6188,27394,4,-57,6188,26051,4,-67,6188.0,27393.0,4.0,-77.0,6188.0,26049.0,4.0,-63.0,6188.0,27378.0,4.0,-75.0,6188.0,27377.0,4.0,-65.0,,,,,6,33582
1.51e+12,121.2117345,31.28943829,6188,27394,4,-57,6188,26051,4,-67,6188.0,27393.0,4.0,-77.0,6188.0,26049.0,4.0,-63.0,6188.0,27378.0,4.0,-75.0,6188.0,27377.0,4.0,-65.0,,,,,6,33582
1.51e+12,121.2116356,31.28936591,6188,27394,4,-55,6188,26051,4,-67,6188.0,27393.0,4.0,-79.0,6188.0,26049.0,4.0,-59.0,6188.0,27378.0,4.0,-75.0,6188.0,27377.0,4.0,-63.0,,,,,6,33582
1.51e+12,121.2116356,31.28936591,6188,27394,4,-51,6188,26051,4,-65,6188.0,27393.0,4.0,-79.0,6188.0,26049.0,4.0,-59.0,6188.0,27378.0,4.0,-73.0,6188.0,27377.0,4.0,-63.0,0.0,-1.0,4.0,-77.0,7,33582
1.51e+12,121.2115428,31.2892447,6188,27394,4,-53,6188,26051,4,-65,6188.0,27393.0,4.0,-77.0,6188.0,26049.0,4.0,-55.0,6188.0,27378.0,4.0,-73.0,6188.0,27377.0,4.0,-61.0,0.0,-1.0,4.0,-75.0,7,33582
1.51e+12,121.2114397,31.28913337,6188,27394,4,-51,6188,26051,4,-65,6188.0,27393.0,4.0,-77.0,6188.0,26049.0,4.0,-55.0,6188.0,27378.0,4.0,-73.0,6188.0,27377.0,4.0,-61.0,0.0,-1.0,4.0,-75.0,7,33582
1.51e+12,121.2114132,31.28910052,6188,27394,4,-51,6188,26051,4,-63,6188.0,27393.0,4.0,-77.0,6188.0,26049.0,4.0,-53.0,6188.0,27378.0,4.0,-71.0,6188.0,27377.0,4.0,-59.0,0.0,-1.0,4.0,-77.0,7,33582
1.51e+12,121.211345,31.28900657,6188,27394,4,-53,6188,26051,4,-63,6188.0,27393.0,4.0,-75.0,6188.0,26049.0,4.0,-53.0,6188.0,27378.0,4.0,-71.0,6188.0,27377.0,4.0,-59.0,0.0,-1.0,4.0,-77.0,7,33582
1.51e+12,121.2112668,31.28886181,6188,27394,4,-55,6188,26051,4,-59,6188.0,27393.0,4.0,-75.0,6188.0,26049.0,4.0,-53.0,6188.0,27378.0,4.0,-71.0,6188.0,27377.0,4.0,-61.0,0.0,-1.0,4.0,-79.0,7,33582
1.51e+12,121.2112426,31.28878863,6188,27394,4,-55,6188,26051,4,-59,6188.0,27393.0,4.0,-75.0,6188.0,26049.0,4.0,-53.0,6188.0,27378.0,4.0,-71.0,6188.0,27377.0,4.0,-61.0,0.0,-1.0,4.0,-77.0,7,33582
1.51e+12,121.2112133,31.28871657,6188,26049,4,-51,6188,26051,4,-57,6188.0,27393.0,4.0,-75.0,6188.0,26049.0,4.0,-53.0,6188.0,27378.0,4.0,-69.0,6188.0,27377.0,4.0,-61.0,,,,,6,32237
